gate,block,minute,symbol,feature,nan_mismatch,max_rel
1a_full,micro,10,ADAUSDT,rskew_30,0,1.2381602687572268e-10
1a_full,micro,10,ADAUSDT,rskew_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,rkurt_30,0,1.1024147994476152e-07
1a_full,micro,10,ADAUSDT,rkurt_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,roll_30,0,0.0
1a_full,micro,10,ADAUSDT,roll_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,amihud_30,0,0.0
1a_full,micro,10,ADAUSDT,amihud_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,kyle_30,0,2.436135559946706e-08
1a_full,micro,10,ADAUSDT,kyle_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,vpin_30,0,0.0
1a_full,micro,10,ADAUSDT,vpin_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,jump_30,0,1.1044046788200035e-09
1a_full,micro,10,ADAUSDT,jump_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,vratio_30,0,0.0
1a_full,micro,10,ADAUSDT,vratio_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,cvd_slope_30,0,0.0
1a_full,micro,10,ADAUSDT,cvd_slope_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,signac_30,0,0.0
1a_full,micro,10,ADAUSDT,signac_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,sflow_30,0,0.0
1a_full,micro,10,ADAUSDT,sflow_30_xrank,0,0.0
1a_full,micro,10,ADAUSDT,rskew_120,0,0.0
1a_full,micro,10,ADAUSDT,rskew_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,rkurt_120,0,3.191459896356719e-08
1a_full,micro,10,ADAUSDT,rkurt_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,roll_120,0,0.0
1a_full,micro,10,ADAUSDT,roll_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,amihud_120,0,0.0
1a_full,micro,10,ADAUSDT,amihud_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,kyle_120,0,0.0
1a_full,micro,10,ADAUSDT,kyle_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,vpin_120,0,0.0
1a_full,micro,10,ADAUSDT,vpin_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,jump_120,0,0.0
1a_full,micro,10,ADAUSDT,jump_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,vratio_120,0,0.0
1a_full,micro,10,ADAUSDT,vratio_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,cvd_slope_120,0,0.0
1a_full,micro,10,ADAUSDT,cvd_slope_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,signac_120,0,0.0
1a_full,micro,10,ADAUSDT,signac_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,sflow_120,0,0.0
1a_full,micro,10,ADAUSDT,sflow_120_xrank,0,0.0
1a_full,micro,10,ADAUSDT,rskew_480,0,0.0
1a_full,micro,10,ADAUSDT,rskew_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,rkurt_480,0,4.766486583207552e-08
1a_full,micro,10,ADAUSDT,rkurt_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,roll_480,0,0.0
1a_full,micro,10,ADAUSDT,roll_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,amihud_480,0,0.0
1a_full,micro,10,ADAUSDT,amihud_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,kyle_480,0,0.0
1a_full,micro,10,ADAUSDT,kyle_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,vpin_480,0,0.0
1a_full,micro,10,ADAUSDT,vpin_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,jump_480,0,0.0
1a_full,micro,10,ADAUSDT,jump_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,vratio_480,0,0.0
1a_full,micro,10,ADAUSDT,vratio_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,cvd_slope_480,0,5.179792150755702e-09
1a_full,micro,10,ADAUSDT,cvd_slope_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,signac_480,0,0.0
1a_full,micro,10,ADAUSDT,signac_480_xrank,0,0.0
1a_full,micro,10,ADAUSDT,sflow_480,0,0.0
1a_full,micro,10,ADAUSDT,sflow_480_xrank,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_1,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_1,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_1,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_1,0,0.0
1a_full,cross,10,ADAUSDT,breadth_1,0,0.0
1a_full,cross,10,ADAUSDT,disp_1,0,0.0
1a_full,cross,10,ADAUSDT,relstr_1,0,0.0
1a_full,cross,10,ADAUSDT,rank_1,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_1,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_1,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_5,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_5,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_5,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_5,0,0.0
1a_full,cross,10,ADAUSDT,breadth_5,0,0.0
1a_full,cross,10,ADAUSDT,disp_5,0,0.0
1a_full,cross,10,ADAUSDT,relstr_5,0,0.0
1a_full,cross,10,ADAUSDT,rank_5,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_5,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_5,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_15,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_15,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_15,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_15,0,0.0
1a_full,cross,10,ADAUSDT,breadth_15,0,0.0
1a_full,cross,10,ADAUSDT,disp_15,0,0.0
1a_full,cross,10,ADAUSDT,relstr_15,0,0.0
1a_full,cross,10,ADAUSDT,rank_15,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_15,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_15,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_30,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_30,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_30,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_30,0,0.0
1a_full,cross,10,ADAUSDT,breadth_30,0,0.0
1a_full,cross,10,ADAUSDT,disp_30,0,0.0
1a_full,cross,10,ADAUSDT,relstr_30,0,0.0
1a_full,cross,10,ADAUSDT,rank_30,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_30,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_30,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_60,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_60,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_60,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_60,0,0.0
1a_full,cross,10,ADAUSDT,breadth_60,0,0.0
1a_full,cross,10,ADAUSDT,disp_60,0,0.0
1a_full,cross,10,ADAUSDT,relstr_60,0,0.0
1a_full,cross,10,ADAUSDT,rank_60,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_60,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_60,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_180,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_180,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_180,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_180,0,0.0
1a_full,cross,10,ADAUSDT,breadth_180,0,0.0
1a_full,cross,10,ADAUSDT,disp_180,0,0.0
1a_full,cross,10,ADAUSDT,relstr_180,0,0.0
1a_full,cross,10,ADAUSDT,rank_180,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_180,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_180,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_360,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_360,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_360,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_360,0,0.0
1a_full,cross,10,ADAUSDT,breadth_360,0,0.0
1a_full,cross,10,ADAUSDT,disp_360,0,0.0
1a_full,cross,10,ADAUSDT,relstr_360,0,0.0
1a_full,cross,10,ADAUSDT,rank_360,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_360,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_360,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_720,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_720,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_720,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_720,0,0.0
1a_full,cross,10,ADAUSDT,breadth_720,0,0.0
1a_full,cross,10,ADAUSDT,disp_720,0,0.0
1a_full,cross,10,ADAUSDT,relstr_720,0,0.0
1a_full,cross,10,ADAUSDT,rank_720,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_720,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_720,0,0.0
1a_full,cross,10,ADAUSDT,own_ret_1440,0,0.0
1a_full,cross,10,ADAUSDT,btc_ret_1440,0,0.0
1a_full,cross,10,ADAUSDT,eth_ret_1440,0,0.0
1a_full,cross,10,ADAUSDT,mkt_ret_1440,0,0.0
1a_full,cross,10,ADAUSDT,breadth_1440,0,0.0
1a_full,cross,10,ADAUSDT,disp_1440,0,0.0
1a_full,cross,10,ADAUSDT,relstr_1440,0,0.0
1a_full,cross,10,ADAUSDT,rank_1440,0,0.0
1a_full,cross,10,ADAUSDT,btc_minus_own_1440,0,0.0
1a_full,cross,10,ADAUSDT,eth_minus_own_1440,0,0.0
1a_full,micro,10,AVAXUSDT,rskew_30,0,2.8800240414739164e-08
1a_full,micro,10,AVAXUSDT,rskew_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,rkurt_30,0,1.4617497981816996e-05
1a_full,micro,10,AVAXUSDT,rkurt_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,roll_30,0,0.0
1a_full,micro,10,AVAXUSDT,roll_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,amihud_30,0,0.0
1a_full,micro,10,AVAXUSDT,amihud_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,kyle_30,0,0.0
1a_full,micro,10,AVAXUSDT,kyle_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,vpin_30,0,0.0
1a_full,micro,10,AVAXUSDT,vpin_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,jump_30,0,3.3089140316633348e-09
1a_full,micro,10,AVAXUSDT,jump_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,vratio_30,0,0.0
1a_full,micro,10,AVAXUSDT,vratio_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,cvd_slope_30,0,0.0
1a_full,micro,10,AVAXUSDT,cvd_slope_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,signac_30,0,0.0
1a_full,micro,10,AVAXUSDT,signac_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,sflow_30,0,0.0
1a_full,micro,10,AVAXUSDT,sflow_30_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,rskew_120,0,1.1042915026848732e-08
1a_full,micro,10,AVAXUSDT,rskew_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,rkurt_120,0,2.935822180916148e-07
1a_full,micro,10,AVAXUSDT,rkurt_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,roll_120,0,0.0
1a_full,micro,10,AVAXUSDT,roll_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,amihud_120,0,0.0
1a_full,micro,10,AVAXUSDT,amihud_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,kyle_120,0,6.040198030632382e-08
1a_full,micro,10,AVAXUSDT,kyle_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,vpin_120,0,0.0
1a_full,micro,10,AVAXUSDT,vpin_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,jump_120,0,5.065843855511787e-10
1a_full,micro,10,AVAXUSDT,jump_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,vratio_120,0,0.0
1a_full,micro,10,AVAXUSDT,vratio_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,cvd_slope_120,0,0.0
1a_full,micro,10,AVAXUSDT,cvd_slope_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,signac_120,0,0.0
1a_full,micro,10,AVAXUSDT,signac_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,sflow_120,0,0.0
1a_full,micro,10,AVAXUSDT,sflow_120_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,rskew_480,0,1.018398698704459e-09
1a_full,micro,10,AVAXUSDT,rskew_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,rkurt_480,0,4.155594268695495e-08
1a_full,micro,10,AVAXUSDT,rkurt_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,roll_480,0,0.0
1a_full,micro,10,AVAXUSDT,roll_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,amihud_480,0,0.0
1a_full,micro,10,AVAXUSDT,amihud_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,kyle_480,0,0.0
1a_full,micro,10,AVAXUSDT,kyle_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,vpin_480,0,0.0
1a_full,micro,10,AVAXUSDT,vpin_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,jump_480,0,0.0
1a_full,micro,10,AVAXUSDT,jump_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,vratio_480,0,0.0
1a_full,micro,10,AVAXUSDT,vratio_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,cvd_slope_480,0,0.0
1a_full,micro,10,AVAXUSDT,cvd_slope_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,signac_480,0,0.0
1a_full,micro,10,AVAXUSDT,signac_480_xrank,0,0.0
1a_full,micro,10,AVAXUSDT,sflow_480,0,0.0
1a_full,micro,10,AVAXUSDT,sflow_480_xrank,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_1,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_1,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_1,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_1,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_1,0,0.0
1a_full,cross,10,AVAXUSDT,disp_1,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_1,0,0.0
1a_full,cross,10,AVAXUSDT,rank_1,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_1,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_1,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_5,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_5,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_5,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_5,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_5,0,0.0
1a_full,cross,10,AVAXUSDT,disp_5,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_5,0,0.0
1a_full,cross,10,AVAXUSDT,rank_5,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_5,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_5,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_15,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_15,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_15,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_15,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_15,0,0.0
1a_full,cross,10,AVAXUSDT,disp_15,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_15,0,0.0
1a_full,cross,10,AVAXUSDT,rank_15,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_15,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_15,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_30,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_30,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_30,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_30,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_30,0,0.0
1a_full,cross,10,AVAXUSDT,disp_30,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_30,0,0.0
1a_full,cross,10,AVAXUSDT,rank_30,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_30,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_30,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_60,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_60,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_60,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_60,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_60,0,0.0
1a_full,cross,10,AVAXUSDT,disp_60,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_60,0,0.0
1a_full,cross,10,AVAXUSDT,rank_60,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_60,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_60,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_180,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_180,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_180,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_180,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_180,0,0.0
1a_full,cross,10,AVAXUSDT,disp_180,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_180,0,0.0
1a_full,cross,10,AVAXUSDT,rank_180,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_180,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_180,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_360,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_360,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_360,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_360,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_360,0,0.0
1a_full,cross,10,AVAXUSDT,disp_360,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_360,0,0.0
1a_full,cross,10,AVAXUSDT,rank_360,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_360,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_360,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_720,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_720,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_720,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_720,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_720,0,0.0
1a_full,cross,10,AVAXUSDT,disp_720,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_720,0,0.0
1a_full,cross,10,AVAXUSDT,rank_720,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_720,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_720,0,0.0
1a_full,cross,10,AVAXUSDT,own_ret_1440,0,0.0
1a_full,cross,10,AVAXUSDT,btc_ret_1440,0,0.0
1a_full,cross,10,AVAXUSDT,eth_ret_1440,0,0.0
1a_full,cross,10,AVAXUSDT,mkt_ret_1440,0,0.0
1a_full,cross,10,AVAXUSDT,breadth_1440,0,0.0
1a_full,cross,10,AVAXUSDT,disp_1440,0,0.0
1a_full,cross,10,AVAXUSDT,relstr_1440,0,0.0
1a_full,cross,10,AVAXUSDT,rank_1440,0,0.0
1a_full,cross,10,AVAXUSDT,btc_minus_own_1440,0,0.0
1a_full,cross,10,AVAXUSDT,eth_minus_own_1440,0,0.0
1a_full,micro,10,BNBUSDT,rskew_30,0,1.6732040197808828e-09
1a_full,micro,10,BNBUSDT,rskew_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,rkurt_30,0,1.104253897210583e-06
1a_full,micro,10,BNBUSDT,rkurt_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,roll_30,0,0.0
1a_full,micro,10,BNBUSDT,roll_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,amihud_30,0,0.0
1a_full,micro,10,BNBUSDT,amihud_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,kyle_30,0,5.432051963794038e-08
1a_full,micro,10,BNBUSDT,kyle_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,vpin_30,0,0.0
1a_full,micro,10,BNBUSDT,vpin_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,jump_30,0,3.035791706906821e-08
1a_full,micro,10,BNBUSDT,jump_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,vratio_30,0,0.0
1a_full,micro,10,BNBUSDT,vratio_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,cvd_slope_30,0,0.0
1a_full,micro,10,BNBUSDT,cvd_slope_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,signac_30,0,0.0
1a_full,micro,10,BNBUSDT,signac_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,sflow_30,0,0.0
1a_full,micro,10,BNBUSDT,sflow_30_xrank,0,0.0
1a_full,micro,10,BNBUSDT,rskew_120,0,0.0
1a_full,micro,10,BNBUSDT,rskew_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,rkurt_120,0,8.333815060268535e-08
1a_full,micro,10,BNBUSDT,rkurt_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,roll_120,0,0.0
1a_full,micro,10,BNBUSDT,roll_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,amihud_120,0,0.0
1a_full,micro,10,BNBUSDT,amihud_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,kyle_120,0,3.727040009948723e-08
1a_full,micro,10,BNBUSDT,kyle_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,vpin_120,0,0.0
1a_full,micro,10,BNBUSDT,vpin_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,jump_120,0,1.6972512284496588e-08
1a_full,micro,10,BNBUSDT,jump_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,vratio_120,0,0.0
1a_full,micro,10,BNBUSDT,vratio_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,cvd_slope_120,0,0.0
1a_full,micro,10,BNBUSDT,cvd_slope_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,signac_120,0,0.0
1a_full,micro,10,BNBUSDT,signac_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,sflow_120,0,0.0
1a_full,micro,10,BNBUSDT,sflow_120_xrank,0,0.0
1a_full,micro,10,BNBUSDT,rskew_480,0,0.0
1a_full,micro,10,BNBUSDT,rskew_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,rkurt_480,0,7.666621826274422e-08
1a_full,micro,10,BNBUSDT,rkurt_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,roll_480,0,0.0
1a_full,micro,10,BNBUSDT,roll_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,amihud_480,0,0.0
1a_full,micro,10,BNBUSDT,amihud_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,kyle_480,0,0.0
1a_full,micro,10,BNBUSDT,kyle_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,vpin_480,0,0.0
1a_full,micro,10,BNBUSDT,vpin_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,jump_480,0,1.5967710709219318e-08
1a_full,micro,10,BNBUSDT,jump_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,vratio_480,0,0.0
1a_full,micro,10,BNBUSDT,vratio_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,cvd_slope_480,0,0.0
1a_full,micro,10,BNBUSDT,cvd_slope_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,signac_480,0,0.0
1a_full,micro,10,BNBUSDT,signac_480_xrank,0,0.0
1a_full,micro,10,BNBUSDT,sflow_480,0,0.0
1a_full,micro,10,BNBUSDT,sflow_480_xrank,0,0.0
1a_full,cross,10,BNBUSDT,own_ret_1,0,0.0
1a_full,cross,10,BNBUSDT,btc_ret_1,0,0.0
1a_full,cross,10,BNBUSDT,eth_ret_1,0,0.0
1a_full,cross,10,BNBUSDT,mkt_ret_1,0,0.0
1a_full,cross,10,BNBUSDT,breadth_1,0,0.0
1a_full,cross,10,BNBUSDT,disp_1,0,0.0
1a_full,cross,10,BNBUSDT,relstr_1,0,0.0
1a_full,cross,10,BNBUSDT,rank_1,0,0.0
1a_full,cross,10,BNBUSDT,btc_minus_own_1,0,0.0
1a_full,cross,10,BNBUSDT,eth_minus_own_1,0,0.0
1a_full,cross,10,BNBUSDT,own_ret_5,0,0.0
1a_full,cross,10,BNBUSDT,btc_ret_5,0,0.0
1a_full,cross,10,BNBUSDT,eth_ret_5,0,0.0
1a_full,cross,10,BNBUSDT,mkt_ret_5,0,0.0
1a_full,cross,10,BNBUSDT,breadth_5,0,0.0
1a_full,cross,10,BNBUSDT,disp_5,0,0.0
1a_full,cross,10,BNBUSDT,relstr_5,0,0.0
1a_full,cross,10,BNBUSDT,rank_5,0,0.0
1a_full,cross,10,BNBUSDT,btc_minus_own_5,0,0.0
1a_full,cross,10,BNBUSDT,eth_minus_own_5,0,0.0
1a_full,cross,10,BNBUSDT,own_ret_15,0,0.0
1a_full,cross,10,BNBUSDT,btc_ret_15,0,0.0
1a_full,cross,10,BNBUSDT,eth_ret_15,0,0.0
1a_full,cross,10,BNBUSDT,mkt_ret_15,0,0.0
1a_full,cross,10,BNBUSDT,breadth_15,0,0.0
1a_full,cross,10,BNBUSDT,disp_15,0,0.0
1a_full,cross,10,BNBUSDT,relstr_15,0,0.0
1a_full,cross,10,BNBUSDT,rank_15,0,0.0
1a_full,cross,10,BNBUSDT,btc_minus_own_15,0,0.0
1a_full,cross,10,BNBUSDT,eth_minus_own_15,0,0.0
1a_full,cross,10,BNBUSDT,own_ret_30,0,0.0
1a_full,cross,10,BNBUSDT,btc_ret_30,0,0.0
1a_full,cross,10,BNBUSDT,eth_ret_30,0,0.0
1a_full,cross,10,BNBUSDT,mkt_ret_30,0,0.0
1a_full,cross,10,BNBUSDT,breadth_30,0,0.0
1a_full,cross,10,BNBUSDT,disp_30,0,0.0
1a_full,cross,10,BNBUSDT,relstr_30,0,0.0
1a_full,cross,10,BNBUSDT,rank_30,0,0.0
1a_full,cross,10,BNBUSDT,btc_minus_own_30,0,0.0
1a_full,cross,10,BNBUSDT,eth_minus_own_30,0,0.0
1a_full,cross,10,BNBUSDT,own_ret_60,0,0.0
1a_full,cross,10,BNBUSDT,btc_ret_60,0,0.0
1a_full,cross,10,BNBUSDT,eth_ret_60,0,0.0
1a_full,cross,10,BNBUSDT,mkt_ret_60,0,0.0
1a_full,cross,10,BNBUSDT,breadth_60,0,0.0
1a_full,cross,10,BNBUSDT,disp_60,0,0.0
1a_full,cross,10,BNBUSDT,relstr_60,0,0.0
1a_full,cross,10,BNBUSDT,rank_60,0,0.0
1a_full,cross,10,BNBUSDT,btc_minus_own_60,0,0.0
1a_full,cross,10,BNBUSDT,eth_minus_own_60,0,0.0
1a_full,cross,10,BNBUSDT,own_ret_180,0,0.0
